prefix,firstname,surname,dob,dod,alias_type,alias,start,end,corresponding_id
Mr,John,Proby,1751-08-12,1828-04-07,lord_membership,Baron Carysfort,1801-01-21,1828-04-07,
Mr,John,Proby,1751-08-12,1828-04-07,alternative_title,Baron Carysfort,1772-10-18,1828-04-07,6729.0
Mr,John,Proby,1751-08-12,1828-04-07,alternative_title,Earl of Carysfort,1789-08-20,1828-04-07,
Mr,William,Proby,1836-01-18,1909-09-04,lord_membership,Baron Carysfort,1872-05-18,1909-09-04,6948.0
Mr,William,Proby,1836-01-18,1909-09-04,alternative_title,Baron Carysfort,1872-05-18,1909-09-04,6948.0
Mr,William,Proby,1836-01-18,1909-09-04,alternative_title,Earl of Carysfort,1872-05-18,1909-09-04,6948.0
Mr,Pryse,Pryse,1774-01-01,1849-12-31,alternative_name,Pryse Loveden,1774-01-01,1798-12-31,2899.0
Mr,Pryse,Pryse,1815-01-01,1855-12-31,alternative_name,Pryse Loveden,1849-01-01,1855-12-31,
Mr,Windham,Quin,1782-09-24,1850-08-06,alternative_title,Baron Adare,1824-08-02,1850-08-06,1435.0
Mr,Windham,Quin,1782-09-24,1850-08-06,alternative_title,Earl of Dunraven and Mount-Earl,1824-08-02,1850-08-06,1435.0
Mr,Windham,Quin,1782-09-24,1850-08-06,alternative_title,Viscount Adare,1824-08-02,1850-08-06,1435.0
Mr,Windham,Quin,1782-09-24,1850-08-06,alternative_title,Viscount Mount-Earl,1824-08-02,1850-08-06,1435.0
Lord,,Ramsay,1812-01-01,1860-12-31,lord_membership,Earl of Dalhousie,1838-01-01,1860-12-31,3493.0
Lord,,Ramsay,1812-01-01,1860-12-31,lord_membership,Baron Dalhousie of Dalhousie Castle,1838-03-21,1860-12-22,3493.0
Lord,,Ramsay,1812-01-01,1860-12-31,lord_membership,Marquess of Dalhousie,1849-01-01,1860-12-31,3493.0
Lord,,Ramsay,1812-01-01,1860-12-31,alternative_name,James Ramsay,1812-01-01,1860-12-31,3493.0
Lord,,Ramsay,1812-01-01,1860-12-31,alternative_title,Earl of Dalhousie,1838-03-21,1860-12-22,3493.0
Lord,,Ramsay,1812-01-01,1860-12-31,alternative_title,Lord Ramsay of Carrington,1838-03-21,1860-12-22,3493.0
Lord,,Ramsay,1812-01-01,1860-12-31,alternative_title,Lord Ramsay of Dalhousie,1838-03-21,1860-12-22,3493.0
Lord,,Ramsay,1847-01-01,1887-12-31,lord_membership,Earl of Dalhousie,1880-01-01,1887-12-31,
Lord,,Ramsay,1847-01-01,1887-12-31,lord_membership,Baron Ramsay of Glenmark,1880-07-20,1887-11-25,
Lord,,Ramsay,1847-01-01,1887-12-31,alternative_name,John Ramsay,1847-01-01,1887-12-31,3493.0
Lord,,Ramsay,1847-01-01,1887-12-31,alternative_title,Earl of Dalhousie,1880-07-20,1887-11-25,
Lord,,Ramsay,1847-01-01,1887-12-31,alternative_title,Lord Ramsay of Carrington,1880-07-20,1887-11-25,
Lord,,Ramsay,1847-01-01,1887-12-31,alternative_title,Lord Ramsay of Dalhousie,1880-07-20,1887-11-25,
Mr,Arthur,Ramsay,1878-09-04,1928-12-23,lord_membership,Baron Ramsay of Glenmark,1887-11-25,1928-12-23,7059.0
Mr,Arthur,Ramsay,1878-09-04,1928-12-23,alternative_title,Earl of Dalhousie,1887-11-25,1928-12-23,7059.0
Mr,Arthur,Ramsay,1878-09-04,1928-12-23,alternative_title,Lord Ramsay of Carrington,1887-11-25,1928-12-23,7059.0
Mr,Arthur,Ramsay,1878-09-04,1928-12-23,alternative_title,Lord Ramsay of Dalhousie,1887-11-25,1928-12-23,7059.0
Mr,George,Ramsay,1806-04-26,1880-07-20,lord_membership,Baron Ramsay of Glenmark,1875-06-12,1880-07-20,6968.0
Mr,George,Ramsay,1806-04-26,1880-07-20,alternative_title,Earl of Dalhousie,1874-07-06,1880-07-20,6968.0
Mr,George,Ramsay,1806-04-26,1880-07-20,alternative_title,Lord Ramsay of Carrington,1874-07-06,1880-07-20,6968.0
Mr,George,Ramsay,1806-04-26,1880-07-20,alternative_title,Lord Ramsay of Dalhousie,1874-07-06,1880-07-20,6968.0
Mr,George,Ramsay,1770-10-23,1838-03-21,lord_membership,Baron Dalhousie of Dalhousie Castle,1815-08-11,1838-03-21,
Mr,George,Ramsay,1770-10-23,1838-03-21,alternative_title,Earl of Dalhousie,1787-11-04,1838-03-21,6806.0
Mr,George,Ramsay,1770-10-23,1838-03-21,alternative_title,Lord Ramsay of Carrington,1787-11-04,1838-03-21,6806.0
Mr,George,Ramsay,1770-10-23,1838-03-21,alternative_title,Lord Ramsay of Dalhousie,1787-11-04,1838-03-21,6806.0
Mr,Charles,Rawdon-Hastings,1855-01-05,1920-05-17,lord_membership,Baron Donington,1895-07-24,1920-05-17,7128.0
Mr,Francis,Rawdon-Hastings,1754-12-09,1826-11-28,lord_membership,Baron Rawdon,1783-03-04,1826-11-28,6730.0
Mr,Francis,Rawdon-Hastings,1754-12-09,1826-11-28,lord_membership,Lord Botreaux,1808-04-11,1826-11-28,6730.0
Mr,Francis,Rawdon-Hastings,1754-12-09,1826-11-28,lord_membership,Lord Hastings,1808-04-11,1826-11-28,6730.0
Mr,Francis,Rawdon-Hastings,1754-12-09,1826-11-28,lord_membership,Lord Hastings,1808-04-11,1826-11-28,6730.0
Mr,Francis,Rawdon-Hastings,1754-12-09,1826-11-28,lord_membership,Marquess Hastings,1817-02-13,1826-11-28,6730.0
Mr,George,Rawdon-Hastings,1808-02-04,1844-01-13,lord_membership,Lord Botreaux,1826-11-28,1844-01-13,6561.0
Mr,Henry,Rawdon-Hastings,1842-07-22,1868-11-10,lord_membership,Lord Botreaux,1844-01-13,1868-11-10,6620.0
Mr,Henry,Rawdon-Hastings,1842-07-22,1868-11-10,lord_membership,Lord Grey,1858-11-19,1868-11-10,6620.0
Mr,Paulyn,Rawdon-Hastings,1832-06-02,1851-01-17,lord_membership,Lord Botreaux,1844-01-13,1851-01-17,6836.0
Viscount,,Raynham,1831-01-01,1899-12-31,lord_membership,Marquess of Townshend,1863-01-01,1899-12-31,
Viscount,,Raynham,1831-01-01,1899-12-31,alternative_name,John Townshend,1831-01-01,1899-12-31,
Mr,William,Reade,1787-01-01,1847-12-31,alternative_name,William Morris,1787-01-01,1847-12-31,3753.0
Mr,John,Rebow,1799-01-01,1870-12-31,alternative_name,John Gurdon,1799-01-01,1835-12-31,4414.0
Mr,Joseph,Reeves,1888-01-01,1969-03-08,alternative_name,Joseph Cookson,1888-01-01,1969-12-31,10653.0
Sir,Robert,Reid,1846-01-01,1923-11-30,lord_membership,Baron Loreburn,1906-01-01,1923-11-30,5702.0
Mr,Stuart,Rendel,1834-01-01,1913-06-04,lord_membership,Baron Rendel,1894-01-01,1913-06-04,5738.0
Lord,,Rendlesham,1840-01-01,1911-11-09,alternative_name,Frederick Brook Thelluson,1840-01-01,1911-12-31,
Lord,,Rendlesham,1798-01-01,1852-12-31,alternative_name,Frederick Thellusson,1798-01-01,1852-12-31,3810.0
Mr,Francis,Reynolds-Moreton,1739-03-28,1808-08-19,lord_membership,Baron Ducie of Tortworth,1785-09-11,1808-08-19,6731.0
Mr,Henry,Reynolds-Moreton,1802-05-08,1853-06-02,lord_membership,Baron Ducie of Tortworth,1840-06-22,1853-06-02,6562.0
Mr,Henry,Reynolds-Moreton,1802-05-08,1853-06-02,lord_membership,Baron Moreton of Tortworth,1840-06-22,1853-06-02,6562.0
Mr,Henry,Reynolds-Moreton,1802-05-08,1853-06-02,lord_membership,Earl of Ducie,1840-06-22,1853-06-02,6562.0
Mr,Thomas,Reynolds-Moreton,1776-08-31,1840-06-22,lord_membership,Baron Ducie of Tortworth,1808-08-19,1840-06-22,6789.0
Mr,Thomas,Reynolds-Moreton,1776-08-31,1840-06-22,lord_membership,Baron Moreton of Tortworth,1837-01-28,1840-06-22,6789.0
Mr,Thomas,Reynolds-Moreton,1776-08-31,1840-06-22,lord_membership,Earl of Ducie,1837-01-28,1840-06-22,6789.0
Hon.,Charles,Rhys,1899-01-01,1962-12-15,alternative_name,Charles Rice,1899-01-01,1916-12-31,9593.0
Hon.,George,Rice-Trevor,1795-01-01,1869-12-31,lord_membership,Baron Dynevor,1852-01-01,1869-12-31,2203.0
Hon.,George,Rice-Trevor,1795-01-01,1869-12-31,alternative_name,George Rice,1795-01-01,1869-12-31,2203.0
Mr,Robert,Richardson-Gardner,1827-01-01,1898-12-31,alternative_name,Robert Richardson,1827-01-01,1864-12-31,5501.0
Mrs,Mabel,Ridealgh,1898-01-01,1989-06-20,alternative_name,Mabel Jewitt,1898-01-01,1919-12-31,10675.0
Hon.,Matthew,Ridley,1874-01-01,1916-02-14,lord_membership,Viscount Ridley,1904-01-01,1916-02-14,
Sir,Matthew,Ridley,1842-01-01,1904-11-28,lord_membership,Viscount Ridley,1900-01-01,1904-11-28,
Mr,Charles,Ritchie,1838-01-01,1906-01-09,lord_membership,Baron Ritchie of Dundee,1905-01-01,1906-01-09,5485.0
Mr,Frederick,Roberts,1832-09-30,1914-11-14,lord_membership,Baron Roberts,1892-02-20,1914-11-14,
Mr,Frederick,Roberts,1832-09-30,1914-11-14,lord_membership,Earl Roberts,1901-02-11,1914-11-14,
Mr,Frederick,Roberts,1832-09-30,1914-11-14,lord_membership,Viscount St. Pierre,1901-02-11,1914-11-14,
Mr,David,Robertson,1797-01-01,1873-12-31,lord_membership,Baron Marjoribanks,1873-01-01,1873-12-31,4606.0
Mr,David,Robertson,1797-01-01,1873-12-31,alternative_name,David Marjoribanks,1797-01-01,1834-12-31,4606.0
Mr,Edmund,Robertson,1845-01-01,1911-09-13,lord_membership,Baron Lochee,1908-01-01,1911-09-13,6005.0
Mr,James,Robertson,1845-01-01,1909-02-01,lord_membership,Baron Robertson,1891-01-01,1909-02-01,5959.0
Mr,James,Robertson,1845-01-01,1909-02-01,lord_membership,Baron Robertson,1899-11-14,1909-02-02,
Mr,William,Robertson,1753-12-15,1835-11-20,lord_membership,Lord Robertson,1805-11-14,1835-11-20,6774.0
Mr,Frederick,Robinson,1782-11-01,1859-01-28,lord_membership,Viscount Goderich,1827-04-28,1859-01-28,1388.0
Mr,Frederick,Robinson,1782-11-01,1859-01-28,lord_membership,Earl of Ripon,1833-04-13,1859-01-28,
Mr,George,Robinson,,1900-07-09,lord_membership,Marquess Ripon,1871-06-23,1900-07-09,
Mr,Hercules,Robinson,,1933-05-26,lord_membership,Baron Rosmead,1897-10-28,1933-05-26,7133.0
Mr,Hercules,Robinson,1824-12-19,1897-10-28,lord_membership,Baron Rosmead,1896-08-11,1897-10-28,7133.0
Mr,Thomas,Robinson,1781-12-08,1859-11-14,lord_membership,Baron Grantham,1786-07-20,1859-11-14,6563.0
Mr,Thomas,Robinson,1781-12-08,1859-11-14,lord_membership,Earl de Grey of Wrest,1833-05-04,1859-11-14,
Mr,William,Robson,1852-01-01,1918-09-11,lord_membership,Lord Robson,1910-01-01,1918-09-11,6188.0
Mr,Edmund,Roche,1815-01-01,1874-12-31,lord_membership,Baron Fermoy,1856-01-01,1874-12-31,3476.0
Mr,Edmund,Roche,1815-01-01,1874-12-31,alternative_name,Lord Fermoy,1856-01-01,1874-12-31,3476.0
Mr,Frederick,Rogers,1811-01-31,1889-11-21,lord_membership,Baron Blachford,1871-11-04,1889-11-21,6940.0
Mr,John,Rogerson Rollo,,1916-10-02,lord_membership,Baron Dunning,1869-06-29,1916-10-02,
Sir,Robert,Rolfe,1790-01-01,1868-12-31,lord_membership,Baron Cranworth,1850-01-01,1868-12-31,3126.0
Mr,John,Rolls,1837-01-01,1912-12-31,lord_membership,Baron Llangattock,1892-01-01,1912-12-31,
Sir,John,Romilly,1802-01-01,1874-12-31,lord_membership,Baron Romilly,1866-01-01,1874-12-31,2881.0
,,Ronaldshay,1876-01-01,1961-02-06,alternative_name,Lawrence Dundas,1876-01-01,1961-12-31,
Mr,Hugh,Rose,1801-04-06,1885-10-16,lord_membership,Baron Strathnairn of Strathnairn,1866-07-31,1885-10-16,6900.0
Mr,O'Donovan,Rossa,1831-01-01,1915-06-29,alternative_name,Rossa O'Donovan,1831-01-01,1915-12-31,5256.0
Mr,O'Donovan,Rossa,1831-01-01,1915-06-29,alternative_name,Jeremiah Donovan,1831-01-01,1915-12-31,5256.0
Baron,Ferdinand de,Rothschild,1839-01-01,1898-12-31,alternative_name,Baron Ferdinand de Rothschild,1839-01-01,1898-12-31,5918.0
Mr,James de,Rothschild,1878-01-01,1957-05-07,alternative_name,James de Rothschild,1878-01-01,1957-12-31,5918.0
Baron,Lionel de,Rothschild,1808-01-01,1879-12-31,alternative_name,Baron Lionel de Rothschild,1808-01-01,1879-12-31,3915.0
Hon.,Lionel de,Rothschild,1868-01-01,1937-08-27,alternative_name,Lionel de Rothschild,1868-01-01,1937-12-31,
Mr,Lionel de,Rothschild,1882-01-01,1942-01-28,alternative_name,Lionel de Rothschild,1882-01-01,1942-12-31,7351.0
Baron,Mayer de,Rothschild,1818-01-01,1874-12-31,alternative_name,Baron Mayer de Rothschild,1818-01-01,1874-12-31,4596.0
Mr,Nathaniel de,Rothschild,1840-01-01,1915-03-31,lord_membership,Baron Rothschild,1885-01-01,1915-03-31,4811.0
Mr,Nathaniel de,Rothschild,1840-01-01,1915-03-31,alternative_name,Sir Nathaniel de Rothschild,1840-01-01,1915-12-31,4811.0
Mr,John,Rous,,1827-08-27,lord_membership,Earl Stradbroke,1821-07-18,1827-08-27,3755.0
Viscount,,Royston,1836-01-01,1897-12-31,lord_membership,Earl of Hardwicke,1873-01-01,1897-12-31,
Viscount,,Royston,1836-01-01,1897-12-31,lord_membership,Baron Hardwicke,1873-09-17,1897-05-18,
Viscount,,Royston,1836-01-01,1897-12-31,lord_membership,Viscount Royston,1873-09-17,1897-05-18,
Viscount,,Royston,1836-01-01,1897-12-31,alternative_name,Charles Yorke,1836-01-01,1897-12-31,
Colonel,Samuel,Ruggles-Brise,1825-01-01,1899-12-31,alternative_name,Colonel Samuel Brise,1825-01-01,1899-12-31,5108.0
Mrs,Norah,Runge,1884-01-01,1978-06-06,alternative_name,Norah Hasluck,1884-01-01,1906-12-31,10020.0
Mr,George,Rushout,1811-01-01,1887-12-31,lord_membership,Baron Northwick,1859-01-01,1887-12-31,3444.0
Mr,George,Rushout,1811-01-01,1887-12-31,alternative_name,George Rushout-Bowles,1811-01-01,1887-12-31,3444.0
Mr,John,Rushout,1770-02-16,1859-01-20,lord_membership,Baron Northwick of Northwick Park,1800-10-20,1859-01-20,6564.0
Mr,Arthur,Russell,1825-01-01,1892-12-31,alternative_name,Lord Arthur Russell,1872-01-01,1892-12-31,
Mr,Arthur,Russell,1869-02-19,1935-07-07,lord_membership,Baron Ampthill,1884-08-25,1935-07-07,
Sir,Charles,Russell,1832-01-01,1900-08-10,lord_membership,Lord Russell of Killowen,1894-01-01,1900-08-10,
Hon.,Edward,Russell,1824-01-01,1877-12-31,lord_membership,Baron de Clifford,1874-01-01,1877-12-31,
Hon.,Edward,Russell,1824-01-01,1877-12-31,lord_membership,Lord Clifford,1874-01-03,1877-08-06,
Mr,Edward,Russell,1855-04-05,1894-04-06,lord_membership,Lord Clifford,1877-08-06,1894-04-06,
Mr,Francis,Russell,1788-05-13,1861-05-14,lord_membership,Baron Howland of Streatham,1833-01-15,1861-05-14,
Mr,Francis,Russell,1788-05-13,1861-05-14,lord_membership,Duke of Bedford,1839-10-20,1861-05-14,
Mr,Francis,Russell,1788-05-13,1861-05-14,lord_membership,Baron Russell of Thornhaugh,1839-10-20,1861-05-14,
Mr,Francis,Russell,1788-05-13,1861-05-14,lord_membership,Baron Russell,1839-10-20,1861-05-14,
Mr,Francis,Russell,1788-05-13,1861-05-14,lord_membership,Earl of Bedford,1839-10-20,1861-05-14,
Mr,Francis,Russell,1788-05-13,1861-05-14,lord_membership,Marquess of Tavistock,1839-10-20,1861-05-14,
Mr,Francis,Russell,1819-01-01,1891-12-31,lord_membership,Duke of Bedford,1872-01-01,1891-12-31,
Mr,Francis,Russell,1819-01-01,1891-12-31,lord_membership,Baron Howland of Streatham,1872-05-27,1891-01-14,
Mr,Francis,Russell,1819-01-01,1891-12-31,lord_membership,Baron Russell of Thornhaugh,1872-05-27,1891-01-14,
Mr,Francis,Russell,1819-01-01,1891-12-31,lord_membership,Baron Russell,1872-05-27,1891-01-14,
Mr,Francis,Russell,1819-01-01,1891-12-31,lord_membership,Earl of Bedford,1872-05-27,1891-01-14,
Mr,Francis,Russell,1819-01-01,1891-12-31,lord_membership,Marquess of Tavistock,1872-05-27,1891-01-14,
Mr,Herbrand,Russell,1858-02-19,1940-08-27,lord_membership,Baron Howland of Streatham,1893-03-23,1940-08-27,7115.0
Mr,Herbrand,Russell,1858-02-19,1940-08-27,lord_membership,Baron Russell,1893-03-23,1940-08-27,7115.0
Mr,Herbrand,Russell,1858-02-19,1940-08-27,lord_membership,Baron Russell of Thornhaugh,1893-03-23,1940-08-27,7115.0
Mr,Herbrand,Russell,1858-02-19,1940-08-27,lord_membership,Duke of Bedford,1893-03-23,1940-08-27,7115.0
Mr,Herbrand,Russell,1858-02-19,1940-08-27,lord_membership,Earl of Bedford,1893-03-23,1940-08-27,7115.0
Mr,Herbrand,Russell,1858-02-19,1940-08-27,lord_membership,Marquess of Tavistock,1893-03-23,1940-08-27,7115.0
Mr,Jack,Russell,1884-07-02,1909-09-01,lord_membership,Lord Clifford,1894-04-06,1909-09-01,7118.0
Lord,John,Russell,1792-01-01,1878-12-31,lord_membership,Earl Russell of Kingston Russell,1861-01-01,1878-12-31,
Mr,John,Russell,1766-07-06,1839-10-20,lord_membership,Baron Howland of Streatham,1802-03-02,1839-10-20,
Mr,John,Russell,1766-07-06,1839-10-20,lord_membership,Baron Russell,1802-03-02,1839-10-20,
Mr,John,Russell,1766-07-06,1839-10-20,lord_membership,Baron Russell of Thornhaugh,1802-03-02,1839-10-20,
Mr,John,Russell,1766-07-06,1839-10-20,lord_membership,Duke of Bedford,1802-03-02,1839-10-20,
Mr,John,Russell,1766-07-06,1839-10-20,lord_membership,Earl of Bedford,1802-03-02,1839-10-20,
Mr,John,Russell,1766-07-06,1839-10-20,lord_membership,Marquess of Tavistock,1802-03-02,1839-10-20,
Mr,Odo,Russell,1829-09-20,1884-08-25,lord_membership,Baron Ampthill,1881-03-11,1884-08-25,7002.0
Lord,William,Russell,1809-01-01,1872-12-31,lord_membership,Duke of Bedford,1861-01-01,1872-12-31,
Lord,William,Russell,1809-01-01,1872-12-31,lord_membership,Baron Howland of Streatham,1861-05-14,1872-05-27,
Lord,William,Russell,1809-01-01,1872-12-31,lord_membership,Baron Russell of Thornhaugh,1861-05-14,1872-05-27,
Lord,William,Russell,1809-01-01,1872-12-31,lord_membership,Baron Russell,1861-05-14,1872-05-27,
Lord,William,Russell,1809-01-01,1872-12-31,lord_membership,Earl of Bedford,1861-05-14,1872-05-27,
Lord,William,Russell,1809-01-01,1872-12-31,lord_membership,Marquess of Tavistock,1861-05-14,1872-05-27,
Sir,Sydney,Russell-Wells,1869-01-01,1924-07-14,alternative_name,Sydney Wells,1869-01-01,1921-12-31,9360.0
Sir,John,Rutherford,1887-01-01,1942-12-28,alternative_name,John Rutherford,1887-01-01,1928-12-31,
Mr,Andrew,Rutherfurd,1791-01-01,1854-12-31,lord_membership,Lord Rutherfurd,1851-01-01,1854-12-31,3597.0
Mr,Dudley,Ryder,1762-12-22,1847-12-26,lord_membership,Baron Harrowby,1803-06-20,1847-12-26,
Mr,Dudley,Ryder,1762-12-22,1847-12-26,lord_membership,Earl of Harrowby,1809-07-19,1847-12-26,
Mr,Dudley,Ryder,1762-12-22,1847-12-26,lord_membership,Viscount Sandon,1809-07-19,1847-12-26,
Mr,Henry,Ryder,1836-05-03,1900-12-11,lord_membership,Baron Harrowby,1900-03-26,1900-12-11,
Mr,Henry,Ryder,1836-05-03,1900-12-11,lord_membership,Earl of Harrowby,1900-03-26,1900-12-11,
Mr,Henry,Ryder,1836-05-03,1900-12-11,lord_membership,Viscount Sandon,1900-03-26,1900-12-11,
Mr,John,Ryder,1864-01-01,1956-03-30,lord_membership,Earl of Harrowby,1900-01-01,1956-03-30,7166.0
Mr,John,Ryder,1864-01-01,1956-03-30,lord_membership,Baron Harrowby,1900-12-11,1956-03-30,7166.0
Mr,John,Ryder,1864-01-01,1956-03-30,lord_membership,Viscount Sandon,1900-12-11,1956-03-30,7166.0
Mr,John,Ryder,1864-01-01,1956-03-30,alternative_name,Viscount Sandon,1900-01-01,1900-12-31,7166.0
Mr,Nathaniel,Ryder,1735-07-03,1803-06-20,lord_membership,Baron Harrowby,1776-05-20,1803-06-20,6732.0
Mr,Gilbert,Sackville,1869-03-22,1915-12-16,lord_membership,Baron Buckhurst of Buckhurst,1896-01-05,1915-12-16,7129.0
Mr,Gilbert,Sackville,1869-03-22,1915-12-16,lord_membership,Baron Delaware,1896-01-05,1915-12-16,7129.0
Mr,Gilbert,Sackville,1869-03-22,1915-12-16,lord_membership,Earl De La Warr,1896-01-05,1915-12-16,7129.0
Mr,Gilbert,Sackville,1869-03-22,1915-12-16,lord_membership,Viscount Cantelupe,1896-01-05,1915-12-16,7129.0
Mr,Reginald,Sackville,1817-02-21,1896-01-05,lord_membership,Baron Buckhurst of Buckhurst,1870-01-09,1896-01-05,
Mr,Reginald,Sackville,1817-02-21,1896-01-05,lord_membership,Earl De La Warr,1873-04-23,1896-01-05,
Mr,Reginald,Sackville,1817-02-21,1896-01-05,lord_membership,Baron Delaware,1873-04-23,1896-01-05,
Mr,Reginald,Sackville,1817-02-21,1896-01-05,lord_membership,Viscount Cantelupe,1873-04-23,1896-01-05,
Mr,Charles,Sackville-West,1815-11-13,1873-04-23,lord_membership,Baron Delaware,1869-02-23,1873-04-23,6925.0
Mr,Charles,Sackville-West,1815-11-13,1873-04-23,lord_membership,Earl De La Warr,1869-02-23,1873-04-23,6925.0
Mr,Charles,Sackville-West,1815-11-13,1873-04-23,lord_membership,Viscount Cantelupe,1869-02-23,1873-04-23,6925.0
Mr,George,Sackville-West,1791-10-26,1869-02-23,lord_membership,Baron Delaware,1795-07-28,1869-02-23,6565.0
Mr,George,Sackville-West,1791-10-26,1869-02-23,lord_membership,Earl De La Warr,1795-07-28,1869-02-23,6565.0
Mr,George,Sackville-West,1791-10-26,1869-02-23,lord_membership,Viscount Cantelupe,1795-07-28,1869-02-23,6565.0
Mr,Mortimer,Sackville-West,,1888-10-01,lord_membership,Baron Sackville,1876-10-02,1888-10-01,
Mr,Thomas,Sanderson,1841-01-11,1923-03-24,lord_membership,Baron Sanderson,1905-12-20,1923-03-24,7227.0
Mr,Francis,Sandford,1824-05-14,1893-12-31,lord_membership,Baron Sandford,1891-01-01,1893-12-31,7080.0
Mr,George,Sandford,,1879-12-31,alternative_name,George Peacocke,1803-01-01,1866-12-31,
Viscount,,Sandon,1798-01-01,1882-12-31,lord_membership,Earl of Harrowby,1847-01-01,1882-12-31,
Viscount,,Sandon,1798-01-01,1882-12-31,lord_membership,Baron Harrowby,1847-12-26,1882-11-19,
Viscount,,Sandon,1798-01-01,1882-12-31,lord_membership,Viscount Sandon,1847-12-26,1882-11-19,
Viscount,,Sandon,1798-01-01,1882-12-31,alternative_name,Dudley Ryder,1798-01-01,1882-12-31,
Viscount,,Sandon,1892-01-01,1987-05-07,alternative_name,Dudley Ryder,1892-01-01,1987-12-31,
Viscount,,Sandon,1831-01-01,1900-03-26,lord_membership,Earl of Harrowby,1882-01-01,1900-03-26,
Viscount,,Sandon,1831-01-01,1900-03-26,lord_membership,Baron Harrowby,1882-11-19,1900-03-26,
Viscount,,Sandon,1831-01-01,1900-03-26,lord_membership,Viscount Sandon,1882-11-19,1900-03-26,
Viscount,,Sandon,1831-01-01,1900-03-26,alternative_name,Dudley Ryder,1831-01-01,1900-12-31,
Mr,James,Saumarez,,1836-10-09,lord_membership,Baron de Saumarez,1831-09-15,1836-10-09,
Mr,John,Savile,,1896-11-28,lord_membership,Baron Savile,1888-10-27,1896-11-28,
Mr,James,Scarlett,1871-03-13,1903-12-11,lord_membership,Baron Abinger,1892-01-16,1903-12-11,7102.0
Sir,James,Scarlett,1769-01-01,1844-12-31,lord_membership,Baron Abinger,1835-01-01,1844-12-31,
Hon.,Robert,Scarlett,1794-01-01,1861-12-31,lord_membership,Baron Abinger,1844-01-01,1861-12-31,3374.0
Mr,Shelley,Scarlett,1872-04-01,1917-05-23,lord_membership,Baron Abinger,1903-12-11,1917-05-23,7203.0
Mr,William,Scarlett,1826-08-30,1892-01-16,lord_membership,Baron Abinger,1861-06-24,1892-01-16,6877.0
Mr,George,Sclater,1826-01-01,1894-12-31,lord_membership,Baron Basing,1887-01-01,1894-12-31,4480.0
Mr,George,Sclater,1826-01-01,1894-12-31,alternative_name,George Sclater-Booth,1857-01-01,1894-12-31,4480.0
Mr,George,Sclater-Booth,1860-01-01,1919-04-08,lord_membership,Baron Basing of Basing Byflete and of Hoddington,1894-10-22,1919-04-08,
Lord,Henry,Scott,1832-01-01,1905-11-04,lord_membership,Baron Montagu of Beaulieu,1885-01-01,1905-11-04,
Lord,Henry,Scott,1832-01-01,1905-11-04,alternative_name,Henry Douglas-Scott-Montagu,1832-01-01,1905-12-31,
