member.id,mp.name,mp.sname,mp.fname,mp.dob,mp.dob_approximate,mp.dod,mp.dod_approximate
10751,Mr James Harold Wilson,Wilson,Harold,1916-03-11,0,1995-05-24,0
10752,Lieut-General Sir Frank Noel Mason-Macfarlane,Mason-Macfarlane,Noel,1889-01-01,1,1953-08-12,0
10753,Mr David Johnston Pryde,Pryde,David,1890-01-01,1,1959-08-02,0
10754,Mr Evelyn Mansfield King,King,Evelyn,1907-05-30,0,1994-04-14,0
10755,Colonel Sir Alan Gomme Gomme-Duncan,Gomme-Duncan,Alan,1893-01-01,1,1963-12-13,0
10756,Mr Stanley Tiffany,Tiffany,Stanley,1908-06-11,1,1971-03-19,0
10757,Mr Michael Mackingtosh Foot,Foot,Michael,1913-07-23,0,,1
10758,Mr Hubert Moses Medland,Medland,Hubert,1881-01-01,1,1964-12-11,0
10759,Mrs Lucy Annie Middleton,Middleton,Lucy,1894-01-01,1,1983-11-20,0
10760,Mr Julian Ward Snow,Snow,Julian,1910-02-24,0,1982-01-24,0
10761,Major Donald William Trevor Bruce,Bruce,Donald,1912-10-03,0,2005-04-18,0
10762,Squadron Leader Samuel Segal,Segal,Samuel,1902-04-02,0,1985-06-04,0
10763,Sir Malcolm Stoddart-Scott,Stoddart-Scott,Malcolm,1901-09-23,0,1973-06-15,0
10764,Mr Ian Mikardo,Mikardo,Ian,1908-07-09,0,1994-06-09,0
10765,Mr Thomas Scollan,Scollan,Thomas,1882-01-01,1,1974-12-31,1
10766,Mr Arthur George Bottomley,Bottomley,Arthur,1907-02-07,0,1995-11-03,0
10767,Mr Joseph Binns,Binns,Joseph,1900-03-19,0,1975-04-23,0
10768,Mr Thomas Macpherson,Macpherson,Thomas,1888-01-01,1,1965-06-11,0
11032, William O'Dell,O'Dell,William,,,,
10769,Sir John Macleod,Macleod,John,1913-02-23,1,1984-06-03,0
10770,Mr George Henry Walker,Walker,George,1874-01-01,1,1954-01-24,0
10771,Mr David Griffiths,Griffiths,David,1896-01-01,1,1977-01-13,0
10772,Mrs Florence Beatrice Paton,Paton,Florence,1891-01-01,1,1976-10-12,0
10773,Mr Gilbert McAllister,McAllister,Gilbert,1906-03-26,0,1964-05-27,0
10774,Mr William Nicolson Cuthbert,Cuthbert,William,1890-01-01,1,1960-05-07,0
10775,Mr William McAdam,McAdam,William,1886-01-01,1,1952-04-22,0
10776,Mr Edward Arthur Hardy,Hardy,Edward,1884-01-01,1,1960-02-04,0
10777,Mr Charles Royle,Royle,Charles,1896-01-01,1,1975-09-30,0
10778,Mr Harry Morris,Morris,Harry,1893-01-01,1,1954-07-01,0
10779,Mr Peter Geoffrey Roberts,Roberts,Peter,1912-06-23,0,1985-07-22,0
10780,Sir John Anthony Langford-Holt,Langford-Holt,John,1916-06-30,0,1993-07-23,1
10781,Mr George Burnaby Drayson,Drayson,George,1913-03-09,0,1983-09-16,1
10782,Mr Patrick Chrestien Gordon Walker,Gordon Walker,Patrick,1907-04-07,0,1980-12-02,0
10783,Sir Martin Alexander Lindsay,Lindsay,Martin,1905-08-22,0,1981-05-05,0
10784,Mr George Lambert,Lambert,George,1909-11-27,0,1989-05-24,1
10785,Mr John William Belcher,Belcher,John,1905-08-02,0,1964-10-26,0
10786,Mr George Albert Pargiter,Pargiter,George,1897-01-01,1,1982-01-16,0
10787,Lieut-Colonel Granville Maynard Sharp,Sharp,Granville,1906-01-05,0,1997-08-08,1
10788,Mr Cyril Walter Dumpleton,Dumpleton,Cyril,1897-01-01,1,1966-10-01,0
10789,Mr Hartley William Shawcross,Shawcross,Hartley,1902-02-04,0,2003-07-10,0
10790,Mr George House,House,George,1892-01-01,1,1949-02-08,0
10791,Dr Santo Wayburn Jeger,Jeger,Santo,1898-01-01,1,1953-09-24,0
10792,Mr Haydn Davies,Davies,Haydn,1905-05-08,0,1976-04-18,0
10793,Mr Stephen Thomas Swingler,Swingler,Stephen,1915-03-02,0,1969-02-19,0
10794,Mr Philip Piratin,Piratin,Philip,1907-05-15,0,1995-12-10,0
10795,Mr Alfred Balfour,Balfour,Alfred,1885-01-01,1,1963-01-26,0
10796,Mr George Roland Chetwynd,Chetwynd,George,1916-05-14,0,1982-09-02,0
10797,Mr David Weitzman,Weitzman,David,1898-01-01,1,1987-05-06,1
10798,Mr Albert Edward Davies,Davies,Albert,1900-05-30,0,1953-01-19,0
10799,Sir Barnett Stross,Stross,Barnett,1899-01-01,1,1967-05-13,0
10800,Mr Hugh Charles Patrick Joseph Fraser,Fraser,Hugh,1918-01-23,0,1984-03-06,0
10801,Mr Arthur Moyle,Moyle,Arthur,1894-01-01,1,1974-12-23,0
10802,Sub-Lieutenant Herschel Lewis Austin,Austin,Herschel,1911-03-22,0,1974-04-08,0
10803,Mr Benjamin Theaker Parkin,Parkin,Benjamin,1906-04-21,0,1969-06-03,0
10804,Lieut-Colonel Roland Hamilton,Hamilton,Roland,1886-01-01,1,1953-02-10,0
10805,Mr Richard Ewart,Ewart,Richard,1904-09-15,0,1953-03-08,0
10806,Mr Frederick Thomas Willey,Willey,Frederick,1910-11-13,1,1987-12-13,1
10807,Hon. Michael Langhorne Astor,Astor,Michael,1916-04-10,0,1980-02-28,0
10808,Sir Sydney Horatio Marshall,Marshall,Sydney,1882-01-01,1,1973-03-28,0
10809,Mr Percy Morris,Morris,Percy,1893-01-01,1,1967-03-09,0
10810,Mr Thomas Reid,Reid,Thomas,1881-01-01,1,1963-01-28,0
10811,Mr Victor John Collins,Collins,Victor,1903-07-01,0,1971-12-22,0
10812,Mr Leslie Judah Solley,Solley,Leslie,1905-12-15,0,1968-01-08,0
10813,Mr Derick Heathcoat-Amory,Heathcoat-Amory,Derick,1899-01-01,1,1981-01-20,0
10814,Mr Gerald Wellington Williams,Williams,Gerald,1903-08-09,1,1989-12-11,0
10815,Mr William John Irving,Irving,William,1892-01-01,1,1967-03-15,0
10816,Miss Grace Mary Colman,Colman,Grace,1892-01-01,1,1971-07-07,0
10817,Mr Frank Beswick,Beswick,Frank,1911-08-21,1,1987-08-17,0
10818,Mr Alfred Ernest Marples,Marples,Ernest,1907-12-09,0,1978-07-06,0
10819,Mr John McKay,McKay,John,1885-01-01,1,1964-10-04,0
10820,Mr William Thomas Wells,Wells,William,1908-08-10,0,1990-01-03,0
10821,Mr Harold Richard Adams,Adams,Harold,1912-10-08,0,1978-06-25,0
10822,Mr John Rose Battley,Battley,John,1880-01-01,1,1952-11-01,0
10823,Mr Alfred Robens,Robens,Alfred,1910-12-18,0,1999-06-27,0
10824,Mr Edward Porter,Porter,Edward,1880-01-01,1,1960-08-31,0
10825,Mr John Freeman,Freeman,John,1915-02-19,0,,1
10826,Mr Stanley Norman Evans,Evans,Stanley,1898-01-01,1,1970-06-25,0
10827,Mr George Samuel Lindgren,Lindgren,George,1900-11-11,0,1971-09-08,0
10828,Mr Charles Rider Hobson,Hobson,Charles,1903-02-18,1,1966-02-17,0
10829,Mr Clarence Barton,Barton,Clarence,1892-01-01,1,1957-09-15,0
10830,Sir Frederick Elwyn Jones,Jones,Elwyn,1909-10-24,0,1989-12-04,0
10831,Dr Louis Comyns,Comyns,Louis,1904-04-17,0,1962-02-10,0
10832,Mr Henry Richard Nicholls,Nicholls,Henry,1893-01-01,1,1962-12-05,0
10833,Mr Arthur William John Lewis,Lewis,Arthur,1917-02-21,0,1998-06-25,1
10834,Mr Arthur Jared Palmer Howard,Howard,Arthur,1896-01-01,1,1971-04-25,0
10835,Mr William Morgan Fletcher-Vane,Fletcher-Vane,William,1909-04-12,0,1989-12-31,1
10836,Mr Christopher Nyholm Shawcross,Shawcross,Christopher,1905-06-20,0,1973-08-18,0
10837,Mr Maurice Orbach,Orbach,Maurice,1902-07-13,0,1979-04-24,0
10838,Mr Arthur Montague Frank Palmer,Palmer,Arthur,1912-08-04,0,1994-08-14,1
10839,Mr George Jeger,Jeger,George,1903-03-19,0,1971-01-06,0
10840,Mr John Selwyn Brooke Lloyd,Lloyd,Selwyn,1904-07-28,0,1978-05-17,0
10841,Mr Will Nally,Nally,Will,1914-12-13,0,1965-08-04,0
10842,Mr John Baird,Baird,John,1906-09-26,0,1965-03-21,0
10843,Mr Herbert Delauney Hughes,Hughes,Herbert,1914-09-07,0,1995-11-15,0
10844,Mr John Hugh Hare,Hare,John,1911-01-22,0,1982-03-07,1
10845,Mr Henry Berry,Berry,Henry,1883-01-01,1,1956-02-14,0
10846,Mr George Reginald Ward,Ward,George,1907-11-20,0,1988-06-15,1
10847,Mr Thomas Frederick Peart,Peart,Thomas,1914-04-30,0,1988-08-26,1
10848,Brigadier Sir Otho Leslie Prior-Palmer,Prior-Palmer,Otho,1897-01-01,1,1986-01-29,0
10849,Mr Ivor Owen Thomas,Thomas,Ivor,1898-01-01,1,1982-01-11,0
10850,Mr John Edwin Haire,Haire,John,1908-11-14,0,1966-10-07,0
10851,Lieut-Colonel William Henry Kingsmill,Kingsmill,William,1905-12-01,0,1971-06-03,0
10852,Mr John Corlett,Corlett,John,1884-01-01,1,1968-01-18,0
10853,Lady Priscilla Jean Fortescue Grant of Monymusk,Grant of Monymusk,"",1915-01-25,0,1978-03-11,0
10854,Mr Douglas Patrick Thomas Jay,Jay,Douglas,1907-03-23,0,1996-03-06,0
10855,Mr Robert Joseph Mellish,Mellish,Robert,1913-03-03,0,1998-05-09,0
10856,Major Ernest Ashley Bramall,Bramall,Ernest,1916-01-06,0,1999-02-10,1
10857,Lieut-Colonel Charles Heron Mullan,Mullan,Charles,1912-02-17,0,1996-10-26,1
10858,Mr James Carmichael,Carmichael,James,1894-01-01,1,1966-01-19,0
10859,Sir John Henderson,Henderson,John,1888-01-01,1,1975-05-28,1
10860,Mr Horace Edwin Holmes,Holmes,Horace,1888-01-01,1,1971-09-09,0
10861,Mr Arthur William James Greenwood,Greenwood,Anthony,1911-09-14,0,1982-04-12,0
10862,Mr William Ross,Ross,William,1911-04-07,0,1988-06-10,0
10863,Mr David Emlyn Thomas,Thomas,David,1892-01-01,1,1954-06-20,0
10864,Mr John Evans,Evans,John,1875-01-01,1,1961-04-18,0
10865,Mr William James Field,Field,William,1909-05-22,0,2002-10-11,1
10866,Mr Daniel Granville West,West,Daniel,1904-03-17,0,1984-09-23,0
10867,Wing Commander Edward Arthur Alexander Shackleton,Shackleton,Edward,1911-07-15,0,1994-09-22,0
10868,Mr Emrys Hughes,Hughes,Emrys,1894-01-01,1,1969-10-18,0
10869,Mr John Thomas Wheatley,Wheatley,John,1908-01-17,0,1988-07-28,0
10870,Mr George William Odey,Odey,George,1900-04-21,0,1985-10-16,1
10871,Mr Albert Evans,Evans,Albert,1903-06-10,0,1988-12-04,0
10872,Mr Ernest Fernyhough,Fernyhough,Ernest,1908-12-24,0,1993-08-16,1
10873,Sir Arthur James Irvine,Irvine,Arthur,1909-07-25,0,1978-12-15,0
10874,Mr George Oscar Sylvester,Sylvester,George,1898-01-01,1,1961-10-26,0
10875,Major James Richard Edwards Harden,Harden,James,1916-12-12,0,2000-10-22,1
10876,Mr Frederic Walter Harris,Harris,Frederic,1915-03-06,0,1979-01-04,0
10877,Sir Austen Harry Albu,Albu,Austen,1903-09-21,0,1994-11-23,0
10878,Mr Charles Stuart McFarlane,McFarlane,Charles,1895-01-01,1,1958-02-04,0
10879, Alice Cullen,Cullen,Alice,1891-01-01,1,1969-05-31,0
10880,Hon. Thomas Galloway Dunlop Galbraith,Galbraith,Thomas,1917-03-10,0,1982-01-02,0
10881,Mr Douglas Harold Johnston,Johnston,Douglas,1907-02-01,0,1985-02-18,1
10882,Mr Roy Harris Jenkins,Jenkins,Roy,1920-11-11,0,2003-01-05,0
10883,Mr Malcolm Macpherson,Macpherson,Malcolm,1904-08-18,0,1971-05-24,0
10884,Mr Ronald Watkins Williams,Williams,Ronald,1907-07-18,0,1958-03-14,0
10885,Mr Alfred Davies Devonsher Broughton,Broughton,Alfred,1902-10-18,0,1979-04-02,0
10886,Mr George Craddock,Craddock,George,1897-01-01,1,1974-04-28,0
10887,Mr William Thomas Williams,Williams,Thomas,1915-09-22,1,1986-02-28,1
10888,Mr Thomas Charles Pannell,Pannell,Charles,1902-09-10,0,1980-03-23,0
10889,Mr Arthur Leslie Noel Douglas Houghton,Houghton,Douglas,1898-01-01,1,1996-05-02,0
10890,Mr Kenneth Robinson,Robinson,Kenneth,1911-03-19,0,1996-02-16,0
10891,Sir John Charles Walsham Reith,Reith,John,1889-01-01,1,1971-06-16,0
10892,Mr David Richard Seaborne Davies,Davies,David,1904-06-26,0,1984-12-31,1
10893,Air Vice-Marshall Donald Clifford Tyndall Bennett,Bennett,Don,1910-09-14,0,1986-09-15,0
10894,Mr Robert Douglas McIntyre,McIntyre,Robert,1913-12-15,1,1998-12-31,1
10895,Sir Ronald McMillan Bell,Bell,Ronald,1914-04-14,1,1982-02-27,0
10896,Mr William Francis Deedes,Deedes,William,1913-06-01,0,,1
10897,Mr Reginald Maudling,Maudling,Reginald,1917-03-07,0,1979-02-14,0
10898,Mrs Dorothy Mary Rees,Rees,Dorothy,1898-01-01,1,1988-12-31,1
10899,Mr Hendrie Dudley Oakshott,Oakshott,Hendrie,1904-11-08,0,1975-02-01,0
10900,Mr Arthur Christopher John Soames,Soames,Christopher,1920-10-12,1,1987-09-16,0
10901,Mr Edward Warner Moeran,Moeran,Edward,1903-11-27,1,1997-12-12,1
10902,Mr Harold Josiah Finch,Finch,Harold,1898-01-01,1,1991-12-31,1
10903,Mr Alan John McKibbin,McKibbin,Alan,1892-01-01,1,1958-12-02,0
10904,Mr Harford Montgomery Hyde,Hyde,Harford,1907-08-14,0,1989-08-10,0
10905,Reverend James Godfrey MacManaway,MacManaway,James,1898-01-01,1,1951-11-03,0
10906,Mr Edward Richard George Heath,Heath,Edward,1916-07-09,0,2005-07-17,0
10907,Mr Bernard Richard Braine,Braine,Bernard,1914-06-24,0,2000-01-04,0
10908,Mr Aubrey Jones,Jones,Aubrey,1911-11-20,0,2003-04-10,0
10909,Mr Alfred Booth,Booth,Alfred,1893-01-01,1,1965-12-19,0
10910,Viscount  Cranborne,Cranborne,"",1916-10-24,0,2003-07-11,0
10911,Mr William Johnson Taylor,Taylor,William,1902-10-23,0,1972-07-26,0
10912,Mr Percy Belgrave Lucas,Lucas,Percy,1915-09-02,1,1998-03-21,1
10913,Mr Gerald Wills,Wills,Gerald,1905-10-03,0,1969-10-31,0
10914,Hon. Richard Frederick Wood,Wood,Richard,1920-10-05,0,2002-08-11,0
10915,Mr Howard Sydney Johnson,Johnson,Howard,1911-12-25,0,2000-09-13,0
10916,Mr John Michael Clifford Higgs,Higgs,John,1912-05-30,0,1995-10-20,0
10917,Mr William Traven Aitken,Aitken,William,1905-06-10,0,1964-01-19,0
10918,Mr Stephen Gerald Howard,Howard,Stephen,1896-01-01,1,1973-06-25,0
10919,Mr David Treharne Llewellyn,Llewellyn,David,1916-01-17,0,1992-08-09,0
10920,Mr Alfred Hargreaves,Hargreaves,Alfred,1899-01-01,1,1978-03-11,1
10921,Mr Archibald Clark Manuel,Manuel,Archibald,1901-03-01,1,1976-10-10,0
10922,Sir Hubert Ashton,Ashton,Hubert,1898-01-01,1,1979-06-17,0
10923,Major William Whitehead Hicks Beach,Beach,William,1907-03-23,0,1975-01-01,0
10924,Sir Lionel Frederick Heald,Heald,Lionel,1897-01-01,1,1981-11-07,0
10925,Mr Patrick Bartley,Bartley,Patrick,1909-03-24,0,1956-06-25,0
10926,Miss Margaret Patricia Hornsby-Smith,Hornsby-Smith,Patricia,1914-03-17,0,1985-07-03,0
10927,Mr Richard Fort,Fort,Richard,1907-08-08,0,1959-05-16,0
10928,Mr Cuthbert James McCall Alport,Alport,Cuthbert,1912-03-22,0,1998-10-28,0
10929,Sir William Elwyn Edwards Jones,Jones,William,1904-01-04,0,1989-07-04,0
10930,Sir Harold Roper,Roper,Harold,1891-01-01,1,1971-08-20,0
10931,Miss Elaine Frances Burton,Burton,Elaine,1904-03-02,0,1991-10-06,0
10932,Mr Richard Hilton Marler Thompson,Thompson,Richard,1912-10-05,0,1999-07-15,1
10933,Mr Emlyn Hugh Garner Evans,Evans,Emlyn,1910-09-03,0,1963-10-11,0
10934,Mr John Cooper,Cooper,John,1908-06-07,0,1988-09-02,1
10935,Mr Edward Birkbeck Wakefield,Wakefield,Edward,1903-07-24,0,1969-01-14,0
10936,Mr Robert Fisher Crouch,Crouch,Robert,1904-02-07,0,1957-05-07,0
10937,Mr John Sinclair-Wemyss Arbuthnot,Arbuthnot,John,1912-02-11,0,1992-06-13,0
10938,Mr Lawrence Percy Story Orr,Orr,Lawrence,1918-09-16,0,1990-07-11,1
10939,Mr James Clunie,Clunie,James,1889-01-01,1,1974-02-25,0
10940,Mr Angus Edmund Upton Maude,Maude,Angus,1912-09-08,0,1993-11-09,0
10941,Mr James Latham McDiarmid Clyde,Clyde,James,1898-01-01,1,1975-06-30,0
10942,Mr Iain Norman Macleod,Macleod,Iain,1913-11-11,0,1970-07-20,0
10943,Mr Claude Nigel Byam Davies,Davies,Nigel,1920-09-02,0,2004-09-25,1
10944,Mr William Robson-Brown,Robson-Brown,William,1900-09-01,1,1975-02-25,0
10945,Mr Frank Harold Hayman,Hayman,Frank,1894-01-01,1,1966-02-04,0
10946,Mr Albert Edward Hunter,Hunter,Albert,1900-04-19,1,1969-04-06,0
10947,Mr William Winter Hamilton,Hamilton,Willie,1917-06-26,0,2000-01-26,0
10948,Mrs Eirene Lloyd White,White,Eirene,1909-11-07,0,1999-12-23,0
10949,Mr John Thomas Hall,Hall,John,1896-01-01,1,1955-10-11,0
10950,Sir Frederick Frank Arthur Burden,Burden,Frederick,1905-12-27,0,1987-07-06,1
10951,Mr William Reid,Reid,William,1889-01-01,1,1965-07-16,0
10952,Mr James McInnes,McInnes,James,1901-05-17,0,1974-04-14,0
10953,Mr Jack Nixon Browne,Browne,Jack,1904-09-03,0,1993-07-28,0
10954,Sir William Gordon Bennett,Bennett,William,1889-01-01,1,1982-10-05,0
10955,Mr Charles Anthony Raven Crosland,Crosland,Anthony,1918-08-29,0,1977-02-19,0
10956,Dr Reginald Frederick Brittain Bennett,Bennett,Reginald,1911-07-22,0,2000-09-19,1
10957,Mr Eric Martin Smith,Smith,Eric,1908-12-28,0,1951-08-13,0
10958,Sir George Richard Hodges Nugent,Nugent,Richard,1907-06-06,0,1994-03-16,0
10959,Mr Frank Tomney,Tomney,Frank,1908-05-24,1,1984-09-19,1
10960,Mr John Markham Baldock,Baldock,John,1915-11-19,0,2003-10-03,0
10961,Mr Frank Patrick Bishop,Bishop,Frank,1900-03-07,1,1972-10-05,0
10962,Mr Ian Douglas Harvey,Harvey,Ian,1914-01-25,0,1987-01-10,0
10963,Mr Charles Ian Orr-Ewing,Orr-Ewing,Ian,1912-02-10,0,1999-08-19,0
10964,Mr John Albert Hay,Hay,John,1919-11-24,0,1998-01-27,0
10965,Mr Gilbert James Morley Longden,Longden,Gilbert,1902-04-16,0,1997-11-16,1
10966,Mr Richard Reader Harris,Harris,Richard,1913-06-04,0,,1
10967,Mr Nigel Thomas Loveridge Fisher,Fisher,Nigel,1913-07-14,0,1996-10-09,0
10968,Mr Donald William Wade,Wade,Donald,1904-06-16,0,1988-11-06,0
10969,Mr Albert Edward Cooper,Cooper,Albert,1910-09-23,0,1986-05-12,0
10970,Lord Malcolm Avendale Douglas-Hamilton,Douglas-Hamilton,Malcolm,1909-11-12,0,1964-07-21,0
10971,Sir Gerald David Nunes Nabarro,Nabarro,Gerald,1913-06-29,0,1973-11-18,0
10972,Mr Walter Richard Austen Hudson,Hudson,Walter,1894-01-01,1,1970-08-21,0
10973,Brigadier Sir John George Smyth,Smyth,John,1893-01-01,1,1983-04-26,1
10974,Mr Donald Kaberry,Kaberry,Donald,1907-08-18,0,1991-03-13,0
10975,Mr Henry Alfred Price,Price,Henry,1911-01-03,0,1982-12-04,0
10976,Mr John Reginald Bevins,Bevins,Reginald,1908-08-20,0,1996-11-16,0
10977,Mr Kenneth Pugh Thompson,Thompson,Kenneth,1909-12-24,0,1984-01-04,1
10978,Mr John Dudley Robert Tarleton Tilney,Tilney,John,1907-12-19,0,1994-04-26,0
10979,Dr Charles Hill,Hill,Charles,1904-01-15,1,1989-08-22,0
10980,Mr Leslie Maurice Lever,Lever,Leslie,1905-04-29,0,1977-07-26,0
10981,Mrs Eveline Hill,Hill,Eveline,1898-01-01,1,1973-09-22,0
10982,Captain Robert Edward Dudley Ryder,Ryder,Robert,1908-02-16,0,1986-06-29,1
10983,Mr Leonard Robert Carr,Carr,Robert,1916-11-11,0,,1
10984,Mr Peter Arthur David Baker,Baker,Peter,1921-04-20,0,1966-11-14,0
10985,Captain Hon. Richard Oliver Stanley,Stanley,Richard,1920-01-29,0,1983-12-31,1
10986,Mr Ian Winterbottom,Winterbottom,Ian,1913-04-06,0,1992-07-04,0
10987,Mr Walter Ernest Padley,Padley,Walter,1916-07-24,0,1984-04-15,1
10988,Mr Joseph Grimond,Grimond,Jo,1913-07-29,0,1993-10-24,0
10989,Mr William David Ormsby-Gore,Ormsby-Gore,William,1918-05-20,0,1985-01-26,1
10990,Mr Desmond Louis Donnelly,Donnelly,Desmond,1920-10-16,1,1974-04-04,0
10991,Sir Harmar Nicholls,Nicholls,Harmar,1912-11-01,0,2000-09-15,0
10992,Mr Geoffrey Paul Stevens,Stevens,Geoffrey,1902-11-10,0,1981-05-10,0
10993,Brigadier Terence Hugh Clarke,Clarke,Terence,1904-02-17,0,1992-05-26,0
10994,Mr Harold Julian Amery,Amery,Julian,1919-03-27,0,1996-09-03,0
10995,Colonel Cyril Banks,Banks,Cyril,1901-08-12,0,1969-10-23,0
10996,Mr John Kenyon Vaughan-Morgan,Vaughan-Morgan,John,1905-02-02,0,1995-01-26,0
10997,Mr Iorwerth Rhys Thomas,Thomas,Iorwerth,1895-01-01,1,1966-12-03,0
10998,Mr Joseph Hale,Hale,Joseph,1913-10-28,0,1985-02-07,0
10999,Mr Archibald James Florence Macdonald,Macdonald,Archibald,1904-05-02,0,1983-04-20,0
11000,Mr James Johnson,Johnson,James,1908-09-16,0,1995-01-31,1
11001,Mr Frederic Peter Crowder,Crowder,Peter,1919-07-18,0,1999-02-16,1
11002,Mr Dennis Forwood Vosper,Vosper,Dennis,1916-01-02,0,1968-01-20,0
11003,Mr Martin Redmayne,Redmayne,Martin,1910-11-16,0,1983-04-28,0
11004,Mr Joseph Slater,Slater,Joseph,1904-06-13,1,1977-04-21,0
11005,Mr John Charles Rodgers,Rodgers,John,1906-10-05,0,1993-03-29,0
11006,Mr Richard Emanuel Winterbottom,Winterbottom,Richard,1899-01-01,1,1968-02-09,0
11007,Mr George Darling,Darling,George,1905-07-20,1,1985-10-18,0
11008,Mr Frederick William Mulley,Mulley,Fred,1918-07-03,0,1995-03-15,0
11009,Mr Geoffrey Andus Nicholson Hirst,Hirst,Geoffrey,1904-12-14,0,1984-06-18,0
11010,Mr Edwin Hartley Cameron Leather,Leather,Edwin,1919-05-22,0,2005-04-05,1
11011,Dr Horace Maybray King,King,Horace,1901-05-25,0,1986-09-03,0
11012,Sir Stephen James McAdden,McAdden,Stephen,1907-11-03,0,1979-12-26,0
11013,Sir George Beresford Craddock,Craddock,Beresford,1898-01-01,1,1976-09-22,0
11014,Hon. Grenville Reginald Charles Howard,Howard,Grenville,1909-09-07,0,1987-09-20,0
11015,Mr Henry Lennox D'Aubign̩ Hopkinson,Hopkinson,Henry,1902-01-03,0,1996-01-06,0
11016,Mr Hugh Geoffrey Birch Wilson,Wilson,Hugh,1903-06-11,0,1975-04-11,0
11017,Mr Eric Edward Bullus,Bullus,Eric,1906-11-20,0,2001-09-08,0
11018,Mr Ronald Stanley Russell,Russell,Ronald,1904-05-29,1,1974-04-06,0
11019,Mr James Eugene MacColl,MacColl,James,1908-06-27,0,1971-06-17,0
11020,Sir Cyril Wilson Black,Black,Cyril,1902-04-08,0,1991-10-29,0
11021,Lieut-Commander Peter Henry Berry Otway Smithers,Smithers,Peter,1913-12-09,0,2006-06-08,1
11022,Mr Harold Arthur Watkinson,Watkinson,Harold,1910-01-25,0,1995-12-19,0
11023,Lieut-Colonel Hon. Peter Farquharson Remnant,Remnant,Peter,1897-01-01,1,1968-01-31,0
11024,Mr John Enoch Powell,Powell,Enoch,1912-06-16,0,1998-02-08,0
11025,Sir William Arthur Steward,Steward,William,1901-04-20,0,1987-05-08,1
11026,Sir Harry Braustyn Hylton Hylton-Foster,Hylton-Foster,Harry,1905-04-10,0,1965-09-02,0
11027, John Moyer Heathcote,Heathcote,,1800-01-01,1,1892-01-01,1
11042,Mr Arthur Probert,Probert,,1907-01-01,1,1975-02-14,0
11043,Mr Patrick Wolrige-Gordon,Wolrige-Gordon,,1935-08-10,0,2002-12-31,1
11044,Mr Alexander Hendry,Hendry,,1908-10-24,0,1980-11-18,0
11045,Reverend Llywelyn Williams,Williams,,1911-07-22,0,1965-02-04,0
11046,Mr Airey Neave,Neave,,1916-01-23,0,1979-03-30,0
11047,Mr Philip Holland,Holland,,1917-03-14,0,,
11048,Mr Cledwyn Hughes,Hughes,,1916-09-14,0,2001-02-22,0
11049,Mr Henry Clark,Clark,,1929-04-11,0,,
11050,Sir Knox Cunningham,Cunningham,,1909-04-03,0,1976-07-29,0
11051,Mr Michael Noble,Noble,,1913-03-13,0,1984-12-31,1
11052,Mr John Maginnis,Maginnis,,1919-03-07,0,2001-12-31,1
11053,Captain Henry Kerby,Kerby,,1914-12-11,0,1971-01-04,0
11054,Mr Neil Marten,Marten,,1916-12-03,0,1986-12-31,1
11055,Mr Roy Mason,Mason,,1924-04-18,0,,
11056,Mr William Carr,Carr,,1918-07-10,0,,
11057,Sir Raymond Gower,Gower,,1916-08-15,0,1989-02-22,0
11058,Mr Denzil Freeth,Freeth,,1924-07-10,0,,
11059,Mr Ernest Partridge,Partridge,,1895-01-01,1,1974-04-20,0
11060,Mr Philip Goodhart,Goodhart,,1925-11-03,0,,
11061,Mr Stephen Hastings,Hastings,,1921-05-04,0,2005-12-31,1
11062,Mr Norman Cole,Cole,,1909-01-01,1,1979-01-22,0
11063,Mr Stanley McMaster,McMaster,,1926-09-23,0,1992-10-20,0
11064,Mr Stratton Mills,Mills,,1932-07-01,0,,
11065,Mr Rafton Pounder,Pounder,,1933-05-13,0,1991-04-16,0
11066,Mrs Patricia McLaughlin,McLaughlin,,1916-06-23,0,1997-12-31,1
11067,Viscount  Lambton,Lambton,,1922-07-10,0,,
11068,Mr Edward Gardner,Gardner,,1912-05-10,0,2001-08-22,0
11069,Mr Robert Edwards,Edwards,,1905-01-16,0,1990-12-31,1
11070,Mr John Hollingworth,Hollingworth,,,0,,
11071,Miss Edith Pitt,Pitt,,1906-10-14,0,1966-01-27,0
11072,Sir Edward Boyle,Boyle,,1923-08-31,0,1981-09-28,0
11073,Mr Donald Chapman,Chapman,,1923-11-25,0,,
11074,Mr Charles Howell,Howell,,1905-10-22,0,1974-10-26,0
11075,Mr Harold Gurden,Gurden,,1903-06-28,0,1989-04-27,0
11076,Mr Denis Howell,Howell,,1923-09-04,0,1998-04-19,0
11077,Mr Leslie Seymour,Seymour,,1900-01-01,1,1976-04-15,0
11078,Mr Leonard Cleaver,Cleaver,,1909-10-27,0,1993-07-07,0
11079,Mr James Boyden,Boyden,,1910-10-19,0,1993-09-26,0
11080,Mr Norman Miscampbell,Miscampbell,,1925-02-20,0,,
11081,Mr Robert Woof,Woof,,1911-01-01,1,1997-12-31,1
11082,Mr Edward Milne,Milne,,1915-10-18,0,1983-03-23,0
11083,Mr Edwin Taylor,Taylor,,1905-02-13,0,1973-09-25,0
11084,Mr Arthur Holt,Holt,,1914-08-08,0,1995-08-23,0
11085,Mr Simon Mahon,Mahon,,1914-01-01,1,1986-12-31,1
